HandRight X=0.33  Y=0.07  Z=866.00  | convert 0.8 0.6 
HandRight X=0.33  Y=0.07  Z=866.03  | convert 0.8 0.6 
HandRight X=0.33  Y=0.07  Z=865.75  | convert 0.8 0.6 
HandRight X=0.34  Y=0.06  Z=865.31  | convert 0.8 0.6 
HandRight X=0.34  Y=0.06  Z=864.76  | convert 0.8 0.6 
HandRight X=0.34  Y=0.06  Z=864.15  | convert 0.8 0.6 
HandRight X=0.34  Y=0.06  Z=863.38  | convert 0.8 0.6 
HandRight X=0.34  Y=0.05  Z=862.55  | convert 0.8 0.6 
HandRight X=0.35  Y=0.05  Z=861.44  | convert 0.8 0.5 
HandRight X=0.35  Y=0.04  Z=860.01  | convert 0.8 0.5 
HandRight X=0.34  Y=0.03  Z=858.04  | convert 0.8 0.5 
HandRight X=0.35  Y=0.06  Z=793.97  | convert 0.9 0.6 
HandRight X=0.36  Y=0.07  Z=763.98  | convert 0.9 0.6 
HandRight X=0.36  Y=0.06  Z=746.62  | convert 0.9 0.6 
HandRight X=0.36  Y=0.06  Z=736.49  | convert 0.9 0.6 
HandRight X=0.33  Y=-0.03  Z=823.92  | convert 0.8 0.5 
HandRight X=0.32  Y=-0.06  Z=841.22  | convert 0.8 0.4 
HandRight X=0.31  Y=-0.08  Z=858.81  | convert 0.8 0.4 
HandRight X=0.30  Y=-0.09  Z=866.90  | convert 0.8 0.4 
HandRight X=0.30  Y=-0.10  Z=870.09  | convert 0.8 0.4 
HandRight X=0.29  Y=-0.10  Z=864.53  | convert 0.8 0.4 
HandRight X=0.28  Y=-0.10  Z=856.63  | convert 0.8 0.4 
HandRight X=0.27  Y=-0.09  Z=848.03  | convert 0.8 0.4 
HandRight X=0.24  Y=-0.04  Z=838.53  | convert 0.7 0.5 
HandRight X=0.21  Y=-0.00  Z=834.17  | convert 0.7 0.5 
HandRight X=0.19  Y=0.01  Z=833.45  | convert 0.7 0.5 
HandRight X=0.18  Y=0.02  Z=834.92  | convert 0.7 0.5 
HandRight X=0.16  Y=0.02  Z=841.25  | convert 0.7 0.5 
HandRight X=0.16  Y=0.02  Z=851.97  | convert 0.7 0.5 
HandRight X=0.15  Y=0.01  Z=863.22  | convert 0.6 0.5 
HandRight X=0.15  Y=0.00  Z=872.82  | convert 0.6 0.5 
HandRight X=0.14  Y=-0.00  Z=881.07  | convert 0.6 0.5 
HandRight X=0.14  Y=-0.01  Z=888.33  | convert 0.6 0.5 
HandRight X=0.14  Y=-0.01  Z=894.53  | convert 0.6 0.5 
HandRight X=0.13  Y=-0.02  Z=899.39  | convert 0.6 0.5 
HandRight X=0.13  Y=-0.02  Z=903.09  | convert 0.6 0.5 
HandRight X=0.12  Y=-0.03  Z=905.65  | convert 0.6 0.5 
HandRight X=0.12  Y=-0.03  Z=907.09  | convert 0.6 0.5 
HandRight X=0.11  Y=-0.03  Z=907.40  | convert 0.6 0.5 
HandRight X=0.10  Y=-0.04  Z=906.43  | convert 0.6 0.5 
HandRight X=0.09  Y=-0.04  Z=902.63  | convert 0.6 0.5 
HandRight X=0.08  Y=-0.04  Z=895.60  | convert 0.6 0.5 
HandRight X=0.07  Y=-0.05  Z=884.26  | convert 0.6 0.5 
HandRight X=0.05  Y=-0.05  Z=871.66  | convert 0.6 0.5 
HandRight X=0.04  Y=-0.05  Z=858.12  | convert 0.5 0.4 
HandRight X=0.04  Y=-0.05  Z=851.30  | convert 0.5 0.4 
HandRight X=0.00  Y=-0.19  Z=833.15  | convert 0.5 0.3 
HandRight X=-0.04  Y=-0.24  Z=900.61  | convert 0.5 0.3 
HandRight X=-0.06  Y=-0.27  Z=933.22  | convert 0.4 0.2 
HandRight X=-0.06  Y=-0.27  Z=957.23  | convert 0.4 0.2 
HandRight X=-0.06  Y=-0.29  Z=967.91  | convert 0.4 0.2 
HandRight X=-0.04  Y=-0.27  Z=948.42  | convert 0.5 0.2 
HandRight X=-0.03  Y=-0.26  Z=870.54  | convert 0.5 0.2 
HandRight X=-0.03  Y=-0.26  Z=872.60  | convert 0.5 0.2 
HandRight X=-0.03  Y=-0.26  Z=866.59  | convert 0.5 0.2 
HandRight X=-0.03  Y=-0.26  Z=864.24  | convert 0.5 0.2 
HandRight X=-0.03  Y=-0.26  Z=864.93  | convert 0.5 0.2 
HandRight X=-0.03  Y=-0.27  Z=867.21  | convert 0.5 0.2 
HandRight X=-0.03  Y=-0.27  Z=869.96  | convert 0.5 0.2 
HandRight X=-0.03  Y=-0.27  Z=872.69  | convert 0.5 0.2 
HandRight X=-0.03  Y=-0.27  Z=874.95  | convert 0.5 0.2 
HandRight X=0.00  Y=-0.28  Z=812.64  | convert 0.5 0.2 
HandRight X=0.04  Y=-0.29  Z=828.89  | convert 0.5 0.2 
HandRight X=0.07  Y=-0.30  Z=834.25  | convert 0.6 0.2 
HandRight X=0.08  Y=-0.30  Z=839.10  | convert 0.6 0.2 
HandRight X=0.08  Y=-0.31  Z=837.57  | convert 0.6 0.2 
HandRight X=0.08  Y=-0.32  Z=836.24  | convert 0.6 0.2 
HandRight X=0.08  Y=-0.32  Z=835.23  | convert 0.6 0.2 
HandRight X=0.03  Y=-0.27  Z=856.70  | convert 0.5 0.2 
HandRight X=0.01  Y=-0.25  Z=854.26  | convert 0.5 0.2 
HandRight X=-0.02  Y=-0.24  Z=849.75  | convert 0.5 0.3 
HandRight X=-0.01  Y=-0.19  Z=840.29  | convert 0.5 0.3 
HandRight X=-0.00  Y=-0.16  Z=832.56  | convert 0.5 0.3 
HandRight X=-0.03  Y=-0.14  Z=844.72  | convert 0.5 0.4 
HandRight X=-0.04  Y=-0.12  Z=849.91  | convert 0.5 0.4 
HandRight X=-0.04  Y=-0.12  Z=850.46  | convert 0.5 0.4 
HandRight X=-0.06  Y=-0.11  Z=827.40  | convert 0.4 0.4 
HandRight X=-0.07  Y=-0.11  Z=791.97  | convert 0.4 0.4 
HandRight X=-0.19  Y=-0.07  Z=782.26  | convert 0.3 0.4 
HandRight X=-0.27  Y=-0.05  Z=778.86  | convert 0.2 0.4 
HandRight X=-0.31  Y=-0.05  Z=776.54  | convert 0.2 0.5 
HandRight X=-0.33  Y=-0.04  Z=774.28  | convert 0.2 0.5 
HandRight X=-0.31  Y=-0.01  Z=835.04  | convert 0.2 0.5 
HandRight X=-0.09  Y=-0.24  Z=1107.84  | convert 0.4 0.3 
HandRight X=-0.07  Y=-0.28  Z=1126.74  | convert 0.4 0.2 
HandRight X=0.08  Y=-0.30  Z=1180.78  | convert 0.6 0.2 
HandRight X=0.11  Y=-0.29  Z=1174.99  | convert 0.6 0.2 
HandRight X=0.07  Y=-0.28  Z=1176.33  | convert 0.6 0.2 
HandRight X=-0.01  Y=-0.29  Z=1219.07  | convert 0.5 0.2 
HandRight X=-0.02  Y=-0.29  Z=1229.39  | convert 0.5 0.2 
HandRight X=-0.04  Y=-0.31  Z=1169.99  | convert 0.5 0.2 
HandRight X=0.01  Y=-0.31  Z=1156.05  | convert 0.5 0.2 
HandRight X=-0.03  Y=-0.30  Z=1169.00  | convert 0.5 0.2 
HandRight X=-0.04  Y=-0.28  Z=1176.80  | convert 0.5 0.2 
HandRight X=0.09  Y=-0.23  Z=1093.34  | convert 0.6 0.3 
HandRight X=0.13  Y=-0.21  Z=1050.37  | convert 0.6 0.3 
HandRight X=0.16  Y=-0.20  Z=1023.82  | convert 0.7 0.3 
HandRight X=0.15  Y=-0.23  Z=967.62  | convert 0.7 0.3 
HandRight X=0.14  Y=-0.24  Z=946.13  | convert 0.6 0.3 
HandRight X=0.13  Y=-0.25  Z=931.82  | convert 0.6 0.2 
HandRight X=0.14  Y=-0.23  Z=913.21  | convert 0.6 0.3 
HandRight X=0.11  Y=-0.26  Z=896.67  | convert 0.6 0.2 
HandRight X=0.10  Y=-0.28  Z=877.02  | convert 0.6 0.2 
HandRight X=0.08  Y=-0.33  Z=864.20  | convert 0.6 0.2 
HandRight X=0.07  Y=-0.34  Z=859.83  | convert 0.6 0.2 
HandRight X=0.07  Y=-0.34  Z=859.18  | convert 0.6 0.2 
HandRight X=0.08  Y=-0.31  Z=863.50  | convert 0.6 0.2 
HandRight X=0.08  Y=-0.30  Z=864.10  | convert 0.6 0.2 
HandRight X=0.09  Y=-0.29  Z=861.98  | convert 0.6 0.2 
HandRight X=0.09  Y=-0.28  Z=859.62  | convert 0.6 0.2 
HandRight X=0.10  Y=-0.20  Z=514.02  | convert 0.6 0.3 
HandRight X=0.09  Y=-0.26  Z=792.24  | convert 0.6 0.2 
HandRight X=0.11  Y=-0.19  Z=500.85  | convert 0.6 0.3 
HandRight X=0.11  Y=-0.16  Z=401.80  | convert 0.6 0.3 
HandRight X=0.11  Y=-0.16  Z=366.68  | convert 0.6 0.3 
