78	||||||||||||||||||||||||||||| 29
80	|||||||||||||||||||||||||||||||||||| 36
82	||||||||||||||||| 17
84	|||||||||||||||||||| 20
86	||||||||||||||||||||||||||||||||||| 35
88	||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 69
90	|||||||||||||||||||||||||| 26
92	||||||||||||||||||||||||||||||||| 33
94	||||||||||||||||||||||||||||||||||||||||||||| 45
96	||||||||||||||||||||||||||||||||||||||||||||||||||||||| 55
98	 0
100	|||||||||||||||||||||||||||||||| 32
102	|||||||||||||||||||||||||| 26
104	||||||||||||||||||||||||||||||||||||| 37
106	|||||||||||| 12
108	| 1
110	 0
112	 0
114	 0
116	 0
118	 0
120	 0
122	 0
124	 0
126	 0
128	 0
130	 0
132	 0
134	 0
136	 0
138	 0
140	 0
142	 0
144	 0
146	 0
peek: 69
mean 87.562164 	 var: 133.525085
0	 0
2	 0
4	 0
6	 0
8	 0
10	 0
12	 0
14	 0
16	 0
18	 0
20	 0
22	 0
24	 0
26	 0
28	 0
30	 0
32	 0
34	 0
36	 0
38	 0
40	 0
42	 0
44	 0
46	 0
48	 0
50	 0
52	 0
54	 0
56	 0
58	|| 2
60	||||||||||||| 13
62	||||||||||||||||||||||||||||||||||| 35
64	|||||||||||||||||| 18
66	|||||||||||||||| 16
68	||||||||||||||||||| 19
70	 0
72	|||||||||||||||||||||| 22
74	||||||||||||||| 15
76	|||||||||||||||||||||| 22
78	|||||||||||||||||||||||||||||||||||||||||||| 44
80	||||||||||||||||||||||||||||||||||||| 37
82	|||||||||||||||||||||||||||| 28
84	|||||||||||||||||||||||||||||||| 32
86	|||||||||||||||||||||||||||||||||||||||||||||||||||| 52
88	|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 66
90	||||||||||||||||||||||||||||||||| 33
92	|||||||||||||||||||||||||||||||||||||| 38
94	||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 59
96	|||||||||||||||||||||||||||||||||| 34
98	 0
100	|||||||||| 10
102	||||||| 7
104	|||||| 6
106	||||| 5
108	||| 3
110	|| 2
112	|| 2
114	||| 3
116	 0
118	| 1
120	|| 2
122	|||| 4
124	||| 3
126	|| 2
128	 0
130	| 1
132	|| 2
134	| 1
136	 0
138	 0
140	 0
142	 0
144	| 1
146	 0
peek: 66
mean 85.304298 	 var: 201.284302
0	 0
2	 0
4	 0
6	 0
8	 0
10	 0
12	 0
14	 0
16	 0
18	 0
20	 0
22	 0
24	 0
26	 0
28	 0
30	 0
32	 0
34	 0
36	 0
38	 0
40	 0
42	 0
44	 0
46	 0
48	 0
50	 0
52	 0
54	 0
56	 0
58	 0
60	| 1
62	| 1
64	|||| 4
66	|||||||| 8
68	|||||||||||||||||||||||||| 26
70	|||||||||||||||| 16
72	||||||||||||||| 15
74	|||||||||||||||||||||| 22
76	||||||||||||||||||||||||||||| 29
78	||||||||||||||||| 17
80	|||||||||||||| 14
82	||||||||||||||||||||||||||||| 29
84	||||||||||||||||||||||||||||||||||||||||||||||||||| 51
86	|||||||||||||||||||||||||||||||||||||||| 40
88	||||||||||||||||||||||||||||||||||||||| 39
90	||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 65
92	 0
94	|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 78
96	|||||||||||||||||||||||||||||||||||||||||||||||||||| 52
98	||||||||||||||||||||||||||||||||||||||||||||||||||||| 53
100	||||||||||||||||||||||||||||| 29
102	||||||||||| 11
104	|||| 4
106	|| 2
108	||| 3
110	||| 3
112	 0
114	|| 2
116	|| 2
118	|| 2
120	||| 3
122	|| 2
124	|| 2
126	||| 3
128	 0
130	|||| 4
132	| 1
134	 0
136	 0
138	 0
140	 0
142	 0
144	 0
146	 0
peek: 78
mean 89.332573 	 var: 164.216766
0	 0
2	 0
4	 0
6	 0
8	 0
10	 0
12	 0
14	 0
16	 0
18	 0
20	 0
22	 0
24	 0
26	 0
28	 0
30	 0
32	 0
34	 0
36	 0
38	 0
40	 0
42	 0
44	 0
46	 0
48	 0
50	 0
52	 0
54	 0
56	 0
58	 0
60	| 1
62	| 1
64	|||| 4
66	|||||||| 8
68	|||||||||||||||||||||||||| 26
70	|||||||||||||||| 16
72	||||||||||||||| 15
74	|||||||||||||||||||||| 22
76	||||||||||||||||||||||||||||| 29
78	||||||||||||||||| 17
80	|||||||||||||| 14
82	||||||||||||||||||||||||||||| 29
84	||||||||||||||||||||||||||||||||||||||||||||||||||| 51
86	|||||||||||||||||||||||||||||||||||||||| 40
88	||||||||||||||||||||||||||||||||||||||| 39
90	||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 65
92	 0
94	|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 78
96	|||||||||||||||||||||||||||||||||||||||||||||||||||| 52
98	||||||||||||||||||||||||||||||||||||||||||||||||||||| 53
100	||||||||||||||||||||||||||||| 29
102	||||||||||| 11
104	|||| 4
106	|| 2
108	||| 3
110	||| 3
112	 0
114	|| 2
116	|| 2
118	|| 2
120	||| 3
122	|| 2
124	|| 2
126	||| 3
128	 0
130	|||| 4
132	| 1
134	 0
136	 0
138	 0
140	 0
142	 0
144	 0
146	 0
peek: 78
mean 89.332573 	 var: 164.216766
0	 0
2	 0
4	 0
6	 0
8	 0
10	 0
12	 0
14	 0
16	 0
18	 0
20	 0
22	 0
24	 0
26	 0
28	 0
30	 0
32	 0
34	 0
36	 0
38	 0
40	 0
42	 0
44	 0
46	 0
48	 0
50	 0
52	 0
54	 0
56	 0
58	 0
60	 0
62	 0
64	 0
66	 0
68	| 1
70	||||||| 7
72	||||||||||||||||||||| 21
74	|||||||||||||||||||| 20
76	 0
78	||||||||||||||||||||||||||||||| 31
80	|||||||||||||||||||| 20
82	||||||||||||||| 15
84	|||||||||||||||||| 18
86	|||||||||||||||||||||||||||||||||||||||||||||| 46
88	|||||||||||||||||||||||||||||| 30
90	|||||||||||||||||||||||||||||||| 32
92	|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 70
94	|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 90
96	||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 77
98	|||||||||||||||||||||||||||||||||||||||||||||||| 48
100	||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 63
102	||||||||||||||||||| 19
104	 0
106	||||| 5
108	||| 3
110	|||| 4
112	|| 2
114	|| 2
116	|| 2
118	||||| 5
120	|||| 4
122	 0
124	|||| 4
126	||| 3
128	||| 3
130	|| 2
132	 0
134	 0
136	 0
138	 0
140	 0
142	 0
144	 0
146	 0
peek: 90
mean 92.907341 	 var: 118.708450
0	 0
2	 0
4	 0
6	 0
8	 0
10	 0
12	 0
14	 0
16	 0
18	 0
20	 0
22	 0
24	 0
26	 0
28	 0
30	 0
32	 0
34	 0
36	 0
38	 0
40	 0
42	 0
44	 0
46	 0
48	 0
50	 0
52	 0
54	 0
56	 0
58	 0
60	 0
62	 0
64	 0
66	 0
68	| 1
70	||||||| 7
72	||||||||||||||||||||| 21
74	|||||||||||||||||||| 20
76	 0
78	||||||||||||||||||||||||||||||| 31
80	|||||||||||||||||||| 20
82	||||||||||||||| 15
84	|||||||||||||||||| 18
86	|||||||||||||||||||||||||||||||||||||||||||||| 46
88	|||||||||||||||||||||||||||||| 30
90	|||||||||||||||||||||||||||||||| 32
92	|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 70
94	|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 90
96	||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 77
